names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
Dhrs3,1.5698875,0.06306683,0.11644127537686522,1.0,0.7892088883155417
Dcakd,1.5664355,0.09193216,0.11724670185388865,1.0,0.353081562227884
Bmt2,1.5646083,0.0390791,0.11767476390489759,1.0,0.7328667720192215
Tnks,1.5639908,0.049912117,0.11781972326840717,1.0,0.6808462605218176
Slc39a13,1.5603877,0.12770386,0.1186682887873358,1.0,0.28599993549843583
Ift52,1.5586028,0.053740915,0.11909041889779443,1.0,0.5856097010352501
Hgsnat,1.558203,0.057088353,0.11918514560972433,1.0,0.616505950269294
Cmc1,1.5556694,0.049348064,0.11978671759189458,1.0,0.85013061566743
Ccl9,1.5525117,0.11044062,0.12053983316332582,1.0,0.43058019156964555
Pfkm,1.549755,0.12606184,0.12120034488147503,1.0,0.32018576450478925
Taf1,1.5488597,0.05451568,0.12141544615115551,1.0,0.6620440545683233
Usp45,1.547006,0.069166504,0.12186180974097173,1.0,0.29786822330441515
Rimoc1,1.5463684,0.077358976,0.12201561858393987,1.0,0.5271390331215532
Hddc3,1.5462284,0.04938613,0.12204940180406092,1.0,0.8000129003128326
Cdc26,1.5458175,0.05749418,0.12214864875887224,1.0,0.5346857161286162
Strn3,1.5450766,0.038890954,0.12232772085337588,1.0,0.9175992517818558
Casp8,1.543274,0.047373883,0.12276431096088596,1.0,0.6928113006740414
Coq8b,1.5432496,0.074233495,0.12277023735381708,1.0,0.3247331247782759
Hexa,1.5414413,0.15548047,0.12320941094165319,1.0,0.24694423839778115
Naa30,1.5408127,0.04950914,0.12336238366591191,1.0,0.7174186474021995
B9d1,1.540775,0.06833279,0.12337157755948214,1.0,0.5689682974812139
Dazap2,1.5381259,0.046393305,0.12401783813695172,1.0,0.8927016480149643
Zdhhc4,1.5378604,0.057111215,0.12408274503047205,1.0,0.5141097171606411
Smpd1,1.5368608,0.049638752,0.12432740215781565,1.0,0.733802044699584
Kdm5b,1.5343429,0.07266271,0.12494533408399774,1.0,0.5240429580417325
Itm2c,1.5341696,0.059809666,0.12498794398845471,1.0,0.7715999612990615
Znfx1,1.5330833,0.09522701,0.1252553335109039,1.0,0.3501144902763892
Ccdc174,1.5328189,0.052508876,0.12532047117003142,1.0,0.7063888799303383
Snrpb,1.5327023,0.045010168,0.12534921676460867,1.0,0.8192988679975489
Synpo,1.5279408,0.061491325,0.12652725225832506,1.0,0.40629535266230205
Mplkip,1.5278463,0.05745092,0.12655069647134587,1.0,0.7236752991260038
Fam222b,1.5266201,0.09752252,0.12685550274549526,1.0,0.3329248234269681
Timp1,1.5261403,0.065069236,0.1269749301980262,1.0,0.5336536911020092
Ephb4,1.5239222,0.057513762,0.12752814325282932,1.0,0.6400812719708453
Ctsc,1.5237068,0.06711107,0.1275819852960466,1.0,0.7078079143419228
Stx5a,1.5231813,0.031152988,0.12771333408004545,1.0,0.8942496855548747
Inppl1,1.5224828,0.042716116,0.1278881658670663,1.0,0.757216112490728
Cyb5r4,1.5160685,0.037478976,0.129502048894902,1.0,0.8976037668913471
Tmed3,1.5159229,0.055994697,0.12953884079154504,1.0,0.7272551359370465
Ropn1l,1.5157075,0.11857379,0.12959334141073264,1.0,0.2738091398716419
Gtpbp3,1.5156931,0.08052183,0.1295969941504986,1.0,0.3511465153029961
Nfe2l1,1.5152632,0.04007281,0.12970577002044684,1.0,0.8321024284838907
Cgref1,1.5142936,0.08347966,0.12995140844356554,1.0,0.44377076144096494
Slc25a43,1.5142691,0.19517478,0.1299576033056847,1.0,0.1909246299222756
Paip1,1.5138093,0.01520423,0.13007422209664646,1.0,0.9698777695359112
Pcsk6,1.5136005,0.17447053,0.1301272062310823,1.0,0.19856806527558293
Marchf7,1.5125864,0.051746618,0.1303847557079699,1.0,0.6839745863837198
Zfp707,1.5121531,0.10232319,0.13049489185553287,1.0,0.4019414970813042
Ublcp1,1.5102506,0.044617437,0.13097949866951006,1.0,0.589479794885026
Asb8,1.5102361,0.05717934,0.1309831816915359,1.0,0.579707807914342
Nubp2,1.5088544,0.057788327,0.13133599027648074,1.0,0.574450930435063
Ms4a4b,1.5079902,0.11160918,0.13155701162921576,1.0,0.28009804237752767
Rhbdf1,1.5015916,0.069179416,0.1332026315028009,1.0,0.6001870545360725
Pak4,1.5015482,0.051109955,0.13321382583231292,1.0,0.6850066114103267
Ube2k,1.5003098,0.05709004,0.13353417693441422,1.0,0.5954784403521786
Hadha,1.4995445,0.06971601,0.1337324315884639,1.0,0.5299126003805592
Nucb2,1.4988736,0.05078094,0.13390641536381903,1.0,0.5723868803818493
Ppard,1.4967555,0.08268059,0.13445688088511992,1.0,0.49253394394814076
Zfp281,1.4965357,0.05679064,0.13451413473013157,1.0,0.7278033992324314
Cnep1r1,1.4951572,0.048372615,0.13487341269995556,1.0,0.7798884122939981
Nf1,1.4943275,0.06860863,0.1350900315977909,1.0,0.56051859257587
Bet1l,1.490831,0.08959634,0.13600585954970407,1.0,0.4108104621537072
Eepd1,1.4902024,0.15852955,0.1361710296436231,1.0,0.24907279001515786
Tcirg1,1.4870414,0.11917911,0.13700389711029623,1.0,0.33756893604669913
Stxbp2,1.4870157,0.038779214,0.13701064391498824,1.0,0.8774792788725126
Egln2,1.4868369,0.05217278,0.1370578787245165,1.0,0.5361047505402006
Zswim8,1.4843434,0.120912634,0.13771783511590213,1.0,0.31747669880994617
Gpam,1.4840125,0.034825046,0.13780562121635337,1.0,0.8997968200728867
Vps29,1.483667,0.051817227,0.13789728290577158,1.0,0.5787725352339794
Fzd5,1.4823142,0.1170088,0.13825671912554574,1.0,0.31444512529428836
Ifitm2,1.4813845,0.02814802,0.13850413908394893,1.0,0.9838423581771858
Kif16b,1.480105,0.0901392,0.1388452317438637,1.0,0.25152384945334927
Itfg2,1.4774637,0.058495708,0.1395513732045225,1.0,0.49234043925565196
Crat,1.4766418,0.062339917,0.13977167745040706,1.0,0.501628664495114
Snf8,1.4750446,0.02840093,0.1402005474392456,1.0,0.8855419743928791
Dus1l,1.4739839,0.038271982,0.14048592611821165,1.0,0.7764698293933628
D16Ertd472e,1.473202,0.26125798,0.14069658540502814,1.0,0.13216370496984553
Syt14,1.4729532,0.12350221,0.1407636642722572,1.0,0.2078240397329635
N6amt1,1.4718359,0.17723173,0.14106522348973471,1.0,0.18205566484987262
Filip1l,1.4706762,0.075085685,0.1413786984415496,1.0,0.2660689521720902
Acad9,1.4706051,0.051473867,0.14139793269697504,1.0,0.619763279259522
Nudcd2,1.470424,0.036097817,0.14144692902381947,1.0,0.9021188763827522
Snap47,1.4703764,0.05245578,0.14145985660972205,1.0,0.693617570226078
Fam114a1,1.4702563,0.05984936,0.14149232989901944,1.0,0.5856097010352501
Chmp5,1.4674829,0.03116498,0.14224472257524443,1.0,0.9313703357306414
Pdpr,1.4674286,0.09060109,0.14225951786502744,1.0,0.24113909762311736
Fermt2,1.4673808,0.029029256,0.14227250246014964,1.0,0.7993356338891218
AW554918,1.4671819,0.107665196,0.1423265643912677,1.0,0.2599413035766117
Lrrc42,1.467112,0.06754274,0.14234559552712386,1.0,0.5120456671074274
Dpp3,1.4665766,0.03030836,0.1424912634862161,1.0,0.862192408165898
Bclaf1,1.4662223,0.03190761,0.14258773320526535,1.0,0.8908311026542394
Yy1,1.4660846,0.06033318,0.14262524593589956,1.0,0.5037894668945722
Man2a1,1.4637854,0.092736036,0.1432525859058308,1.0,0.3904602186603025
Zfp607a,1.462818,0.09311467,0.14351718552730455,1.0,0.2610055793853001
Creb3l2,1.4610565,0.041696224,0.14399995636801102,1.0,0.8023672074047795
Edem3,1.4604545,0.08135682,0.14416522373392773,1.0,0.3950075789337891
Ankrd10,1.4601257,0.07657579,0.14425554181805172,1.0,0.4764408036894895
Slc3a2,1.4601257,0.06549206,0.14425554181805172,1.0,0.6564324184861483
Cdc14b,1.4592671,0.06572022,0.14449161080659648,1.0,0.48143967491211664
Tmem62,1.4556606,0.10453584,0.1454864575351697,1.0,0.28835424259038284
Pcmtd2,1.4554241,0.079496354,0.14555190136172216,1.0,0.5326861676395652
Creb1,1.453998,0.045337677,0.1459468853827988,1.0,0.6818460347663431
Atraid,1.453908,0.04946034,0.14597183008219533,1.0,0.7531525139484633
Fam50a,1.4516877,0.05295365,0.14658847514605136,1.0,0.8307801464185507
Rxrb,1.4514045,0.05784338,0.1466672798237995,1.0,0.6152804205501984
Golga2,1.4500027,0.05771896,0.14705776283713004,1.0,0.48392298513238946
Alad,1.448581,0.035920545,0.1474546268762838,1.0,0.8560325087883381
Pitpna,1.4470716,0.03165609,0.14787688035257213,1.0,0.9361112006966169
Plcl2,1.4461519,0.10726635,0.14813459995671635,1.0,0.23120585674202598
Tmbim6,1.4443303,0.043573312,0.14864607176303124,1.0,0.7282871609636534
Rad50,1.4436328,0.056953613,0.14884228470793467,1.0,0.6464024252588125
Atxn7l3,1.4436061,0.049369738,0.14884978721282005,1.0,0.6527880801109427
Opa1,1.4406017,0.050449207,0.14969723349348232,1.0,0.6818137839842616
Traf7,1.440012,0.05202754,0.14986402122018636,1.0,0.6475957041958268
Cop1,1.4392145,0.035963986,0.15008977123821868,1.0,0.8368432934498662
Xpot,1.438808,0.05382119,0.15020494690301545,1.0,0.6367916921985358
Ggcx,1.4382981,0.06850081,0.1503494837632703,1.0,0.5891572870642113
Prpf6,1.437755,0.038650297,0.15050358412123818,1.0,0.8016576901989874
Irak2,1.4358813,0.12731251,0.15103613894436288,1.0,0.2790015157867578
Thoc7,1.4354503,0.017893406,0.15115882626568508,1.0,0.9045376850388622
Zfp451,1.4351004,0.046759993,0.15125848649931514,1.0,0.7034863095430064
Dcaf1,1.4331812,0.077846624,0.15180608480531954,1.0,0.456800077401877
Lamtor2,1.4295102,0.037976682,0.15285763304080105,1.0,0.801012674557358
Senp5,1.4277865,0.05090372,0.15335333930736006,1.0,0.6308252975134647
Gsap,1.4269412,0.06255038,0.1535968477026793,1.0,0.5432966749443674
Cxxc1,1.4250052,0.055658527,0.1541556887959768,1.0,0.5047569903570162
Nelfcd,1.4248976,0.050101195,0.15418683428871033,1.0,0.5979617505724514
Cope,1.4246087,0.03783272,0.15427034063952996,1.0,0.8345534879220821
Brwd1,1.4244099,0.07211618,0.15432785152162445,1.0,0.46321798303608863
Xpa,1.4235536,0.08723796,0.15457575220362507,1.0,0.42870964620892055
Kars,1.4231626,0.035923626,0.15468903177575802,1.0,0.8863482439449156
Ndufa13,1.4230604,0.024655811,0.15471864932850665,1.0,0.9638791240687586
Zfp184,1.4225228,0.25313082,0.1548745343513768,1.0,0.14064566065727094
Denr,1.4224062,0.034508098,0.1549083681234976,1.0,0.8875415228819299
Fas,1.4210578,0.045955848,0.15529995871174215,1.0,0.44573805914793435
Coq10a,1.4195461,0.21944039,0.15573985897366047,1.0,0.14480601154578
Triap1,1.4190385,0.057458412,0.15588778166690956,1.0,0.48156867804044245
Nono,1.4185332,0.03124316,0.15603516288319544,1.0,0.9886154739252427
Gtf2ird2,1.4172858,0.16864526,0.15639937159591566,1.0,0.16538201051375495
Taf1a,1.4166205,0.120783165,0.15659390136340587,1.0,0.29648143967491214
Armt1,1.4160786,0.05172771,0.1567525186320144,1.0,0.6332763569516561
Slc25a11,1.4147267,0.05141749,0.15714861739935357,1.0,0.6672041797013577
Tmem14c,1.4136705,0.031187069,0.15745866844741774,1.0,0.8580643080594704
Lrch3,1.4117845,0.0686442,0.1580134135551463,1.0,0.406359854226465
Dhdh,1.411689,0.05280774,0.1580415495212344,1.0,0.5977359950978811
Map1lc3a,1.4113402,0.054740053,0.15814431073291768,1.0,0.5897055503595963
Ddx41,1.4109526,0.041268855,0.1582585855873242,1.0,0.6895217209017319
Carhsp1,1.4107083,0.02420194,0.15833065343728503,1.0,0.9589447544102945
Snrpn,1.410405,0.10155351,0.15842011763478858,1.0,0.3382784532524914
Nuak2,1.4065331,0.050443042,0.15956587369240682,1.0,0.7947560228335537
Plcd3,1.4061122,0.053752854,0.15969081777071759,1.0,0.599316283419873
Bri3,1.4036298,0.024943145,0.16042913035991702,1.0,0.9416905859967104
Smad3,1.4028689,0.03995901,0.16065592983626786,1.0,0.796787822104686
Zdhhc8,1.4014106,0.079724215,0.16109133359441863,1.0,0.41835714516077016
Rpap2,1.4010074,0.06480652,0.16121186511451469,1.0,0.3672396555616474
Nxn,1.4002143,0.085067436,0.16144914237817887,1.0,0.30963975876415
Mpg,1.3995979,0.052518155,0.1616337626825567,1.0,0.6270519560099332
Atpaf1,1.3981984,0.15277101,0.16205349232763067,1.0,0.18489373367304157
Atf7,1.3979596,0.048696097,0.16212519494969713,1.0,0.7760183184442223
Mterf2,1.3979074,0.10256144,0.1621408726650717,1.0,0.28222659399490435
Rab34,1.3969389,0.04261772,0.16243195189292725,1.0,0.8473247976263424
Picalm,1.3932613,0.071079165,0.1635407763277652,1.0,0.40565033702067277
Strip1,1.3925793,0.07929418,0.1637470251141685,1.0,0.37743090269939045
Gnpnat1,1.3917786,0.026063206,0.1639894664544449,1.0,0.9410455703550811
Mcoln1,1.3893783,0.049425095,0.1647177381138999,1.0,0.6419518173315703
Tpi1,1.3889707,0.04657795,0.16484166115024534,1.0,0.6612377850162866
Dync2i2,1.38798,0.10153359,0.16514315091364284,1.0,0.33169929370787243
Zfp655,1.3870647,0.079145774,0.16542202578584497,1.0,0.32802270455058535
Sec22b,1.3863705,0.15667088,0.165633787260556,1.0,0.20911407101622215
Ano10,1.3862461,0.061294872,0.1656717564572271,1.0,0.6557551520624375
Eif4a2,1.3861784,0.050768416,0.1656924388634018,1.0,0.7794369013448577
Sipa1,1.3858362,0.061551023,0.165796897729375,1.0,0.5773535008223949
Abhd14b,1.3847889,0.04408456,0.16611702626339409,1.0,0.8176218273293128
Uqcr11,1.3847122,0.07321282,0.16614046854208175,1.0,0.5415873834940498
Ptpre,1.3840026,0.14935926,0.16635768264871043,1.0,0.22565872222401392
Fubp1,1.382884,0.009923465,0.16670042364033044,1.0,0.9645886412745509
Ttc13,1.382663,0.05246791,0.16676821774666106,1.0,0.6269552036636888
Alg5,1.3825508,0.07505475,0.16680263373791304,1.0,0.4659592995130132
Copz1,1.382402,0.023465771,0.16684830279743212,1.0,0.962169832618441
Eif4ebp3,1.3816556,0.06424159,0.16707747147358498,1.0,0.40426355339116976
Lrrk1,1.3777959,0.02665815,0.1682663081034116,1.0,0.8724481568678041
Mrtfb,1.3722979,0.05140876,0.16997070859413255,1.0,0.40052246266971975
Tnfrsf22,1.3722857,0.4390177,0.16997451050803913,1.0,0.0695004353855581
Arid5b,1.3713272,0.04463442,0.17027298665290902,1.0,0.7011642532331409
Arid1b,1.3711772,0.04402474,0.17031971309540228,1.0,0.8018511948914762
Ap3m1,1.367874,0.041072134,0.171351518191036,1.0,0.7168058825426517
Tlk2,1.3672109,0.032765295,0.17155920530632351,1.0,0.8296836198277808
Pus1,1.3670009,0.019215867,0.17162499475208126,1.0,0.8025607120972683
Kif2a,1.3669044,0.041159786,0.17165528512883388,1.0,0.6694939852291418
Arrdc3,1.3653094,0.116002314,0.17215582867328694,1.0,0.2671977295449415
Git1,1.3653016,0.059909526,0.17215827132042394,1.0,0.6692682297545716
Alyref,1.3648195,0.13710128,0.17230976608753545,1.0,0.25020156738800914
Pcm1,1.3647263,0.041850153,0.17233909917045553,1.0,0.8132679717483149
Piga,1.3644308,0.119425036,0.1724320119090368,1.0,0.23426968103976523
Cpne3,1.3631546,0.043388154,0.172833783517771,1.0,0.7517979811010417
Rbbp9,1.3630446,0.098836474,0.1728684336409122,1.0,0.3177992066307608
Klf15,1.3626926,0.059347358,0.17297941897777924,1.0,0.45328474215499726
Adat2,1.3622494,0.12584461,0.1731191891684306,1.0,0.1628019479472377
Polr2h,1.3587562,0.052616216,0.174223843108132,1.0,0.6101525461992453
N4bp2,1.3587407,0.13851269,0.17422877222768485,1.0,0.19485922533621441
Polr2m,1.3564693,0.04986136,0.17494989495077917,1.0,0.6767181604153901
Sptlc1,1.3561327,0.063762225,0.17505693021095137,1.0,0.39665236881994387
Eif4enif1,1.3558685,0.03974801,0.17514103837435369,1.0,0.7514432224981455
Flad1,1.3553464,0.15607716,0.17530722289566525,1.0,0.196633018350695
Fastkd5,1.3509691,0.057226755,0.17670532960818663,1.0,0.4823104460283162
Hnrnpm,1.3503438,0.01623568,0.17690573554275868,1.0,0.9849388847679557
Nme4,1.3501894,0.13805172,0.17695524015101372,1.0,0.1935369432708743
Senp3,1.3498073,0.065886796,0.17707779953039582,1.0,0.6177959815525527
Psme3ip1,1.3491142,0.0351341,0.17730027791577985,1.0,0.8278130744670559
Snta1,1.3490276,0.060981594,0.17732810234587126,1.0,0.3419550424097784
Cpsf3,1.3487477,0.056855354,0.17741801888529307,1.0,0.5841584158415841
Pabpn1,1.3485188,0.021322072,0.17749154730831584,1.0,0.9892927403489534
Nit2,1.3480779,0.118542,0.17763331414687855,1.0,0.304995646144419
Atox1,1.3479469,0.031635482,0.17767546764378572,1.0,0.9544296449188893
Klhdc4,1.347757,0.04816873,0.17773656770790458,1.0,0.6746541103621763
mt-Atp6,1.3459299,0.049584784,0.1783251424711737,1.0,0.7635050149966137
Sra1,1.3456389,0.024302883,0.17841901882297706,1.0,0.9575579707807914
Rrbp1,1.3454989,0.020689027,0.17846417855803476,1.0,0.9484309994517367
Tmub2,1.3453001,0.07503981,0.17852834867748024,1.0,0.48572902892895153
Lif,1.3444238,0.06721923,0.17881140370672455,1.0,0.4475763537265779
Ip6k2,1.3426543,0.06950129,0.17938391219868588,1.0,0.5175928016254394
Nup98,1.3418514,0.025637755,0.1796442004359846,1.0,0.919631051052988
Hsd17b12,1.3415071,0.037441354,0.17975588991770275,1.0,0.8647079691682523
Zfyve27,1.3410827,0.0713324,0.17989359115444759,1.0,0.3832037926919728
Mdc1,1.3397554,0.110594735,0.1803248642852543,1.0,0.2856451768955397
Plagl2,1.338005,0.09617972,0.18089481335810653,1.0,0.3522752926758474
Pbx2,1.3377461,0.081590734,0.18097918949900083,1.0,0.31444512529428836
B4galt1,1.335919,0.048828896,0.1815757238224499,1.0,0.6675589383042538
Baz1b,1.3347906,0.052257735,0.1819448889871227,1.0,0.6884574450930435
Etv6,1.3337666,0.050720498,0.1822803807342298,1.0,0.7186764279033766
Exosc4,1.3330668,0.039268833,0.1825098849928748,1.0,0.7880156093785274
Usp48,1.332647,0.045409713,0.18264769035000206,1.0,0.5650014512851936
Cul4b,1.3325559,0.026953803,0.1826775948132381,1.0,0.9526558519044087
Yipf3,1.3323882,0.025565436,0.18273267228423196,1.0,0.9277259973554358
Mapk8,1.3317872,0.103044294,0.18293010388712283,1.0,0.2814848260070307
Ccni,1.3316262,0.030156365,0.18298304679256105,1.0,0.9659431741219725
Mast4,1.3313485,0.098124675,0.18307435433158004,1.0,0.2487825329764247
Dctn2,1.3304399,0.025921555,0.18337334858409937,1.0,0.9533331183281195
Erf,1.3298124,0.037252966,0.18358007776489205,1.0,0.892121133937498
Spred2,1.3289572,0.10519567,0.18386209277556342,1.0,0.2643596607217725
Vgll4,1.3285785,0.05273231,0.1839870875930799,1.0,0.7695681620279292
Psmd11,1.3281553,0.022813667,0.18412681897555006,1.0,0.8896700744993066
Nphp1,1.3267035,0.071876675,0.18460675705697138,1.0,0.427355113361499
Rheb,1.3265103,0.050719168,0.18467072064973278,1.0,0.7212242396878125
Ppp2r1a,1.3263215,0.02787764,0.18473322965396743,1.0,0.899538813816235
Mri1,1.3262404,0.056275934,0.18476007656069293,1.0,0.5570677588931532
Dock8,1.3262393,0.11671888,0.18476044434658367,1.0,0.23565646466926823
Apbb2,1.3243022,0.14550845,0.18540268762350853,1.0,0.1828296836198278
Ahcy,1.3237902,0.06419059,0.18557273049780676,1.0,0.4902118876382752
Ptpn14,1.3221542,0.10124243,0.1861168291468941,1.0,0.36314380623730125
Bud31,1.3214799,0.020197036,0.18634138633604158,1.0,0.9261457090334441
Rap2c,1.3208346,0.027941747,0.18655651240865745,1.0,0.7698584190666624
Tmem258,1.3204925,0.020787366,0.18667062954135305,1.0,0.9768761892475892
Trp53bp2,1.3185666,0.062896974,0.18731405675598145,1.0,0.507724062308511
Tns1,1.3177757,0.05222554,0.18757872895714278,1.0,0.6902312381075241
Mtch2,1.3175614,0.30818394,0.18765052050280195,1.0,0.1092979004740865
Usp10,1.3173348,0.030330988,0.18772642584099153,1.0,0.7692456542071145
Rnf19a,1.3170738,0.03984567,0.18781389390096248,1.0,0.7368981197794047
Snx17,1.3165218,0.058380727,0.18799897860883663,1.0,0.5680330248008514
Aup1,1.3164507,0.029141696,0.18802282223301303,1.0,0.9579772309478505
Tbc1d14,1.3162208,0.05402403,0.18809995673545876,1.0,0.6874899216305995
Oxld1,1.3148112,0.09654351,0.18857333514042374,1.0,0.2416551101364208
Rlf,1.3146825,0.055719256,0.1886166507163477,1.0,0.503982971587061
Psme2b,1.3146447,0.13877796,0.1886293480515263,1.0,0.25945754184538977
Ripk1,1.31219,0.03628756,0.18945602762508784,1.0,0.8442609733286032
Sos2,1.311778,0.1114733,0.1895950663971846,1.0,0.23210887864030702
Thtpa,1.3116391,0.09104106,0.18964192927546142,1.0,0.2977069693940078
Txnl4a,1.3100897,0.032490183,0.19016549825312956,1.0,0.9333053826555294
Mapk7,1.3092889,0.14570543,0.1904365196876192,1.0,0.22759376914890186
Zmat5,1.3078983,0.040743247,0.19090781778728338,1.0,0.5265262682620053
Cdkl3,1.3078427,0.12489359,0.1909266574080256,1.0,0.2334634114877286
Tmem115,1.3068175,0.07349172,0.19127468263536251,1.0,0.4787306092172735
Utp18,1.305949,0.0423667,0.19156990767025572,1.0,0.7452188215564227
Yars2,1.3054436,0.09791237,0.1917418360114831,1.0,0.40142548456800076
Fbxl5,1.3048394,0.04073365,0.19194754322037078,1.0,0.8052052762279486
Chmp1a,1.3043896,0.052138157,0.19210079456748874,1.0,0.581449350146741
Ildr2,1.3039376,0.050484315,0.1922548933268936,1.0,0.500177379301448
Dennd6a,1.3031923,0.05719309,0.1925091464291332,1.0,0.5797400586964234
Fam193a,1.3018594,0.089949705,0.19296446253515798,1.0,0.37227077756635596
Angptl4,1.3015673,0.07917235,0.19306435827181412,1.0,0.32753894281936335
Zdhhc21,1.3007464,0.080237396,0.19334525725486695,1.0,0.34005224626697195
Ddt,1.3001356,0.054146547,0.19355451079694896,1.0,0.6291482568452285
Gnpat,1.2994258,0.025040595,0.19379783416625707,1.0,0.8913471151675428
Mcee,1.2978609,0.043826584,0.19433515753045116,1.0,0.5544554455445545
Phka2,1.2977086,0.054641157,0.19438746086032732,1.0,0.5924468668365208
Hsf1,1.297671,0.04863081,0.19440044284855396,1.0,0.6292772599735543
